ano_mes_dia,hor_min_seg,Lat.,Lng.,e,f,g,h
20230218,04:39:52.3297124,-26.3122,-45.6001,0.0,1,-91.0,2.881
20230218,04:39:52.3767510,-26.2954,-45.5992,0.0,1,-25.1,2.125
20230218,04:39:52.4383294,-26.2853,-45.6068,0.0,1,-30.2,3.318
20230218,04:39:53.3520906,-26.2974,-45.6022,0.0,1,-24.0,2.771
20230218,04:40:14.2790899,-26.3685,-45.6504,0.0,1,-57.2,2.141
20230218,04:41:08.5040798,-26.4096,-45.6529,0.0,1,-67.3,4.213
20230218,04:41:08.5490330,-26.3878,-45.6352,0.0,1,-36.2,2.603
20230218,04:42:16.5149210,-26.3527,-45.5436,0.0,1,-16.1,2.128
20230218,04:42:39.8406270,-26.4053,-45.639,0.0,1,-81.2,4.998
20230218,04:42:39.9555195,-26.3922,-45.6388,0.0,1,-27.4,2.678
20230218,04:42:40.0026403,-26.3926,-45.6341,0.0,1,-35.9,2.257
20230218,04:42:54.4702548,-26.3969,-45.7046,0.0,1,-43.5,2.904
20230218,04:44:56.6216626,-26.3717,-45.563,0.0,1,-28.2,2.257
20230218,04:45:00.6050693,-23.4792,-46.9456,0.0,1,-15.4,0.322
20230218,04:45:00.6057544,-23.473,-46.949,0.0,1,13.2,0.233
20230218,04:46:09.4640860,-26.3927,-45.6278,0.0,1,-43.6,2.861
20230218,04:46:09.5999239,-26.3931,-45.6286,0.0,1,-28.5,3.312
20230218,04:46:10.1450485,-26.3926,-45.6291,0.0,1,-30.7,3.638
20230218,04:47:17.3853436,-26.3903,-45.5815,0.0,1,-50.3,3.32
20230218,04:47:17.5329223,-26.3822,-45.6023,0.0,1,-23.2,2.345
20230218,04:47:51.0038450,-26.4188,-45.6414,0.0,1,-39.0,2.688
20230218,04:47:51.0438911,-26.4117,-45.6467,0.0,1,-31.3,3.557
20230218,04:47:51.2307145,-26.4114,-45.6411,0.0,1,-26.0,2.686
20230218,04:47:51.3648626,-26.4227,-45.6028,0.0,1,-41.4,2.997
20230218,04:48:35.1774398,-26.4098,-45.6162,0.0,1,-25.6,2.703
20230218,04:50:32.1848441,-23.4958,-46.9503,0.0,1,8.6,0.345
20230218,04:50:39.7055432,-26.4345,-45.5301,0.0,1,-61.5,2.495
20230218,04:52:30.1482459,-23.7287,-47.1749,0.0,1,-9.5,0.68
20230218,04:52:30.1488612,-23.7169,-47.1515,0.0,1,15.6,0.056
20230218,04:55:05.9446865,-26.3336,-45.3179,0.0,1,-48.9,2.238
20230218,04:55:06.0848530,-26.3394,-45.3274,0.0,1,-25.3,2.745
20230218,04:55:06.1343066,-26.3523,-45.3229,0.0,1,-24.9,3.703
20230218,04:55:06.2334672,-26.3563,-45.3212,0.0,1,-35.4,3.949
20230218,04:55:36.5753943,-26.4808,-45.5734,0.0,1,-24.7,3.472
20230218,04:56:54.4215988,-23.7013,-47.1755,0.0,1,-10.4,0.212
20230218,04:56:54.4222779,-23.715,-47.2021,0.0,1,-15.6,0.417
20230218,04:56:54.4327348,-23.7057,-47.1719,0.0,1,10.4,0.368
20230218,04:56:58.1823136,-23.4275,-46.7046,0.0,1,10.8,0.14
20230218,04:58:02.4752836,-26.4547,-45.4239,0.0,1,-38.0,3.869
20230218,04:58:35.7473524,-23.7549,-47.0931,0.0,1,18.0,0.241
20230218,04:59:02.2763701,-26.437,-45.2813,0.0,1,-52.8,3.435
20230218,04:59:35.8014615,-26.4133,-45.3032,0.0,1,-45.9,2.472
20230218,04:59:55.2548232,-26.4666,-45.4073,0.0,1,-37.5,1.701
20230218,05:00:38.7736210,-23.7996,-47.1043,0.0,1,-14.3,0.192
20230218,05:00:40.2447666,-23.4497,-46.6807,0.0,1,-13.3,0.493
20230218,05:01:27.8834239,-23.5508,-46.9685,14.7,2,6.3,0.348
20230218,05:02:30.1166315,-23.8022,-47.1105,0.0,1,-11.3,0.536
20230218,05:02:30.1172894,-23.8039,-47.1078,0.0,1,-13.7,0.112
20230218,05:04:07.6687155,-26.3714,-45.2185,0.0,1,-25.3,2.371
20230218,05:05:53.5586787,-23.5792,-46.8967,0.0,1,16.1,0.266
20230218,05:05:53.5595342,-23.615,-46.8948,0.0,1,-10.9,0.775
20230218,05:05:53.5612232,-23.5724,-46.9147,0.0,1,-8.9,0.728
20230218,05:06:32.7594361,-23.8796,-47.1026,0.0,1,-12.7,0.202
20230218,05:06:32.7606899,-23.8776,-47.107,0.0,1,-9.2,0.554
20230218,05:09:44.7494212,-23.8881,-47.1009,0.0,1,15.7,0.179
20230218,05:09:44.7502065,-23.8913,-47.1056,0.0,1,-16.9,0.158
20230218,05:09:54.2422621,-26.4699,-45.2309,0.0,1,25.9,1.039
20230218,05:11:56.2949793,-23.8178,-47.1064,0.0,1,-49.7,0.65
20230218,05:11:56.2957210,-23.8178,-47.1048,0.0,1,-11.1,0.343
20230218,05:12:07.6621784,-23.9271,-47.1051,0.0,1,10.6,0.368
20230218,05:12:07.6828607,-23.9142,-47.0792,0.0,1,-13.0,0.232
20230218,05:12:40.6223058,-23.5259,-46.6581,0.0,1,-14.4,0.093
20230218,05:14:01.2786514,-23.6681,-46.9338,0.0,1,-11.3,0.324
20230218,05:14:21.5964607,-23.8816,-47.1282,0.0,1,12.8,0.252
20230218,05:14:21.5976389,-23.9035,-47.1179,11.4,2,14.5,0.004
20230218,05:16:01.5378856,-23.5283,-46.6739,0.0,1,-8.0,0.614
20230218,05:16:01.5384427,-23.5293,-46.6698,0.0,1,-37.9,0.064
20230218,05:16:01.5400406,-23.6001,-46.5992,0.0,1,10.5,0.293
20230218,05:16:28.5107592,-23.8417,-47.0197,0.0,1,12.2,0.353
20230218,05:17:01.7149988,-26.47,-45.195,0.0,1,-25.9,3.792
20230218,05:19:28.1177531,-23.9663,-47.0761,0.0,1,-9.6,0.231
20230218,05:19:58.0109454,-24.1179,-46.3204,0.0,1,-16.0,0.734
20230218,05:20:22.8559043,-23.3601,-46.5287,0.0,1,6.1,0.216
20230218,05:20:22.9773325,-23.3047,-46.5127,0.0,1,9.1,0.098
20230218,05:23:52.6630657,-23.529,-46.6261,0.0,1,7.6,0.6
20230218,05:24:00.2112956,-23.3865,-46.5612,0.0,1,-48.1,0.063
20230218,05:24:00.2531620,-23.3898,-46.5655,0.0,1,-13.8,0.177
20230218,05:24:00.2868854,-23.3953,-46.5479,0.0,1,-16.1,0.122
20230218,05:25:21.2074406,-23.9767,-47.0101,0.0,1,-18.2,0.177
20230218,05:25:38.6754771,-23.7329,-46.8753,0.0,1,10.9,0.209
20230218,05:28:31.9749699,-23.9766,-47.0562,0.0,1,22.2,0.155
20230218,05:28:31.9765439,-23.9802,-47.0542,0.0,1,9.0,0.147
20230218,05:28:31.9889490,-23.9797,-47.0668,0.0,1,11.5,0.138
20230218,05:29:02.2643540,-23.3918,-46.4984,0.0,1,13.4,0.17
20230218,05:29:02.2666690,-23.39,-46.4881,0.0,1,12.6,0.116
20230218,05:29:02.3090107,-23.3958,-46.5013,0.0,1,6.7,0.367
20230218,05:30:02.7873143,-23.7879,-46.7989,0.0,1,-11.2,0.517
20230218,05:31:55.5908930,-23.8003,-46.7909,0.0,1,9.7,0.128
20230218,05:32:58.5283634,-24.0196,-47.0247,0.0,1,8.1,0.135
20230218,05:33:16.5320350,-23.8011,-46.8031,0.0,1,-15.4,0.527
20230218,05:34:47.4758542,-23.7947,-46.8094,0.0,1,8.7,0.172
20230218,05:34:47.4771707,-23.7961,-46.8079,0.0,1,11.5,0.149
20230218,05:35:37.9192480,-24.0346,-47.0164,0.0,1,10.4,0.279
20230218,05:35:37.9192623,-24.0295,-47.0205,0.0,1,-18.9,0.629
20230218,05:37:45.3383798,-23.6978,-46.617,0.0,1,-59.9,0.631
20230218,05:37:45.3718018,-23.6728,-46.6133,0.0,1,-13.2,0.173
20230218,05:37:45.4190965,-23.6169,-46.5812,0.0,1,-12.0,0.178
20230218,05:41:15.9355468,-23.6878,-46.6263,0.0,1,-9.4,0.157
20230218,05:41:52.0172785,-23.8335,-46.7748,0.0,1,-8.1,0.494
20230218,05:43:53.8604876,-23.8464,-46.7748,0.0,1,10.5,0.136
20230218,05:45:09.5259948,-23.6875,-46.6202,0.0,1,-11.6,0.29
20230218,05:49:52.2293221,-23.691,-46.608,0.0,1,22.7,0.24
20230218,05:50:41.0021038,-23.7066,-46.61,0.0,1,9.5,0.119
20230218,05:55:55.1992886,-23.6979,-46.5915,0.0,1,-22.3,0.168
20230218,05:55:55.1995912,-23.7154,-46.5964,0.0,1,19.6,0.404
20230218,05:56:32.9975480,-23.6768,-46.5173,0.0,1,-9.3,0.567
20230218,06:00:43.5315481,-23.6349,-46.5029,0.0,1,-31.1,0.199
20230218,06:01:33.9573808,-23.8643,-46.6428,0.0,1,8.3,0.016
20230218,06:03:16.5116276,-23.687,-46.4922,0.0,1,11.7,0.141
20230218,06:06:37.3931580,-23.7564,-46.5635,0.0,1,-15.5,0.077
20230218,06:07:09.2911525,-23.7295,-46.4978,0.0,1,12.7,0.036
20230218,06:08:35.6985028,-23.9428,-46.6948,0.0,1,-50.0,0.294
20230218,06:10:05.5596374,-23.6242,-46.4406,0.0,1,43.2,0.035
20230218,06:10:05.5850324,-23.6451,-46.4452,0.0,1,-10.2,0.248
20230218,06:11:56.8968775,-24.0207,-46.709,0.0,1,14.6,0.022
20230218,06:11:56.8979999,-24.0147,-46.7227,0.0,1,-25.0,0.808
20230218,06:15:09.3535528,-23.7115,-46.4773,0.0,1,-28.1,0.138
20230218,06:17:53.6700899,-23.9691,-46.5952,0.0,1,-10.0,0.115
20230218,06:27:39.8365085,-23.8742,-46.4587,0.0,1,-11.3,0.825
20230218,06:31:21.7615430,-23.8857,-46.4314,0.0,1,-12.5,0.266
20230218,06:34:56.9055201,-23.8971,-46.4127,0.0,1,-11.6,0.131
20230218,06:36:01.5030048,-26.3405,-44.5299,0.0,1,-32.9,3.161
20230218,06:36:34.6566471,-23.9002,-46.4309,0.0,1,-15.3,0.431
20230218,06:36:34.8130690,-23.9011,-46.4342,0.0,1,-18.9,0.215
20230218,06:37:55.7031757,-23.9378,-46.3789,0.0,1,-10.1,0.615
20230218,06:42:23.6375439,-24.0136,-46.5134,3.2,2,28.4,0.011
20230218,06:44:55.1651516,-23.932,-46.4033,0.0,1,22.7,0.444
20230218,06:45:24.6248227,-26.4664,-44.5143,0.0,1,-79.8,4.974
20230218,06:47:50.1096103,-24.071,-46.4914,0.0,1,-30.1,0.088
20230218,06:47:50.2697563,-24.0713,-46.489,0.0,1,-13.1,0.257
20230218,06:51:08.1229483,-24.0391,-46.4691,0.0,1,-21.0,0.113
20230218,06:51:08.3881482,-24.0392,-46.4694,0.0,1,-14.5,0.135
20230218,06:51:28.8613433,-26.4884,-44.4993,0.0,1,-32.6,4.222
20230218,06:53:05.9607050,-23.9906,-46.419,8.8,2,19.5,0.141
20230218,06:54:09.3490127,-23.983,-46.4206,0.0,1,-21.0,0.043
20230218,06:54:09.4097540,-23.9547,-46.3709,0.0,1,-13.2,0.143
20230218,06:57:06.7584669,-24.083,-46.4565,0.0,1,-22.6,0.171
20230218,06:58:22.9857718,-24.0027,-46.4217,0.0,1,-19.6,0.302
20230218,06:58:23.0193037,-24.0405,-46.3866,0.0,1,-14.9,0.37
20230218,07:00:32.7183668,-24.0553,-46.4661,0.0,1,7.9,0.264
20230218,07:02:58.4949096,-24.0259,-46.4119,8.2,2,11.3,0.333
20230218,07:03:46.0249335,-24.1996,-46.4745,0.0,1,-22.7,0.335
20230218,07:14:12.3525487,-24.1061,-46.3523,0.0,1,-26.1,0.278
20230218,07:14:12.4298250,-24.1049,-46.3521,0.0,1,-24.3,0.118
20230218,07:14:12.5641597,-24.1043,-46.3501,0.0,1,-14.0,0.533
20230218,07:46:25.2850038,-24.7686,-46.4307,0.0,1,-15.2,1.085
20230218,07:46:39.3594710,-24.2517,-46.1769,5.2,2,15.5,0.364
20230218,07:50:21.5022738,-24.2647,-46.1736,0.0,1,60.3,0.341
20230218,07:53:51.0745551,-24.2936,-46.1964,6.3,2,25.2,0.327
20230218,08:49:30.8326438,-24.8137,-45.9211,0.0,1,-24.0,0.596
20230218,08:52:36.8764306,-24.8188,-45.8954,0.0,1,19.7,0.989
20230218,08:52:36.9115986,-24.8296,-45.8932,0.0,1,-16.4,0.432
20230218,08:54:31.8128502,-24.8401,-45.8803,0.0,1,-35.7,0.568
20230218,08:57:46.9780474,-24.8571,-45.8627,0.0,1,-32.8,0.604
20230218,08:57:47.0185346,-24.8385,-45.844,0.0,1,-26.3,1.819
20230218,08:57:47.0834940,-24.8256,-45.901,0.0,1,-14.5,0.63
20230218,08:59:36.3245846,-24.4912,-46.0438,0.0,1,-41.0,0.65
20230218,08:59:36.3483826,-24.849,-45.8705,0.0,1,18.2,0.556
20230218,08:59:36.6101145,-24.8762,-45.8453,0.0,1,-23.9,1.071
20230218,09:01:13.8123333,-24.8529,-45.862,0.0,1,-63.7,0.605
20230218,09:01:13.9514003,-24.8489,-45.8762,0.0,1,-19.1,0.256
20230218,09:01:14.0723969,-24.8132,-45.8785,0.0,1,-19.1,1.116
20230218,09:02:45.9618248,-24.8848,-45.8734,0.0,1,11.4,0.117
20230218,09:04:30.5959403,-24.8689,-45.8563,0.0,1,-22.9,0.546
20230218,09:10:03.5198923,-24.8599,-45.8388,0.0,1,18.7,2.029
20230218,09:10:03.5251643,-24.8749,-45.8395,0.0,1,-96.0,0.945
20230218,09:18:18.7544402,-24.9314,-45.7115,0.0,1,-20.7,1.175
20230218,09:21:43.4134827,-24.8734,-45.7868,7.4,2,-16.2,0.38
20230218,09:31:30.9034791,-24.9008,-45.7603,0.0,1,14.4,1.376
20230218,09:37:14.1496769,-24.7088,-45.039,8.4,2,-54.9,0.44
20230218,09:37:14.2064205,-24.6969,-45.0443,0.0,1,-21.8,0.478
20230218,09:39:05.1082047,-24.7116,-45.0317,8.7,2,-57.6,0.572
20230218,09:39:05.1597113,-24.702,-45.0376,0.0,1,-27.6,1.125
20230218,09:39:05.2069437,-24.7076,-45.033,0.0,1,-30.4,0.532
20230218,09:39:46.4437952,-24.7067,-45.0525,0.0,1,-78.6,2.428
20230218,09:39:46.5049285,-24.724,-45.0262,0.0,1,-19.6,0.612
20230218,09:41:47.5978080,-24.8972,-45.7201,0.0,1,23.3,2.988
20230218,09:43:46.9514869,-24.6827,-45.0173,0.0,1,22.0,1.068
20230218,09:44:24.1030118,-24.7072,-44.9963,0.0,1,-19.7,0.799
20230218,09:44:24.1895168,-24.7034,-44.9982,0.0,1,-34.1,0.856
20230218,09:44:47.2562751,-24.9437,-45.7174,0.0,1,22.1,0.568
20230218,09:44:58.0495135,-24.7242,-45.0294,0.0,1,-18.3,0.865
20230218,09:44:58.1247403,-24.704,-44.9995,7.5,2,-18.0,0.402
20230218,09:45:24.9508181,-24.7013,-45.0019,0.0,1,-44.7,0.676
20230218,09:45:25.0659765,-24.687,-44.9928,9.2,2,-24.6,0.204
20230218,09:45:47.5550349,-24.7067,-44.9974,0.0,1,-15.0,1.098
20230218,09:45:57.3828411,-24.7075,-44.9956,0.0,1,-40.8,0.44
20230218,09:46:15.6887920,-24.7277,-44.9923,8.8,2,-64.0,0.23
20230218,09:46:16.0596692,-24.727,-44.9954,11.0,2,-38.1,0.308
20230218,09:46:35.8539560,-24.7147,-44.9696,0.0,1,-58.0,0.888
20230218,09:47:10.1248884,-24.7064,-45.0184,0.0,1,-73.0,0.693
20230218,09:47:10.1560270,-24.7078,-45.0141,0.0,1,-32.8,0.723
20230218,09:47:10.2626801,-24.7002,-44.9985,0.0,1,-20.4,0.585
20230218,09:47:36.7159689,-24.727,-45.0012,0.0,1,-18.4,0.993
20230218,09:48:02.1342621,-24.7035,-44.9814,10.8,2,-73.7,0.268
20230218,09:48:02.1629811,-24.6935,-44.9895,0.0,1,-56.2,1.025
20230218,09:48:02.2114243,-24.6951,-44.9885,0.0,1,-31.5,1.163
20230218,09:48:02.3770081,-24.701,-45.0093,0.0,1,-16.2,0.69
20230218,09:48:02.5530192,-24.6963,-45.0142,0.0,1,-18.0,0.249
20230218,09:48:28.8981524,-24.7224,-44.9679,9.0,2,-75.8,0.569
20230218,09:48:28.9726280,-24.7119,-45.0007,7.4,2,-32.9,0.26
20230218,09:48:41.5254813,-24.691,-44.9656,12.3,2,22.5,0.1
20230218,09:49:50.0687564,-24.6918,-44.9618,12.6,2,32.4,0.197
20230218,09:50:02.1250531,-24.706,-45.0021,0.0,1,-39.7,0.926
20230218,09:50:02.2125602,-24.7085,-45.0067,0.0,1,-31.3,0.665
20230218,09:50:02.4413765,-24.6993,-44.9978,0.0,1,-34.6,0.927
20230218,09:50:20.8590259,-24.662,-45.0036,9.9,2,24.1,0.195
20230218,09:50:52.9679144,-24.6774,-44.9864,7.4,2,-46.8,0.062
20230218,09:50:53.0518847,-24.6974,-44.9885,0.0,1,-31.0,0.418
20230218,09:51:21.6984723,-24.697,-45.0009,0.0,1,-31.2,0.668
20230218,09:52:15.3118288,-24.6919,-45.0118,0.0,1,-20.3,0.67
20230218,09:52:15.3922156,-24.6851,-45.0166,0.0,1,-30.1,0.391
20230218,09:52:51.8473774,-24.7347,-44.9987,10.9,2,23.5,0.366
20230218,09:52:55.7702616,-24.6983,-44.9955,0.0,1,18.3,0.719
20230218,09:52:55.7867056,-24.7043,-45.0002,11.9,2,-55.5,0.394
20230218,09:52:55.8525399,-24.6905,-45.0093,0.0,1,-32.1,0.971
20230218,09:52:56.0839185,-24.6946,-44.9886,0.0,1,-19.6,0.462
20230218,09:53:38.1730116,-24.7111,-44.9906,0.0,1,22.8,1.118
20230218,09:53:38.1992605,-24.7022,-44.9942,0.0,1,-21.9,0.518
20230218,09:54:11.5028414,-24.7005,-44.9863,0.0,1,-38.4,1.045
20230218,09:54:11.5688759,-24.7035,-44.9849,0.0,1,-31.1,1.015
20230218,09:54:11.6059117,-24.7023,-44.9853,0.0,1,-19.6,0.857
20230218,09:54:11.6807609,-24.6963,-44.9903,0.0,1,-21.6,0.735
20230218,09:54:31.3997878,-24.7174,-44.9963,0.0,1,-21.3,0.332
20230218,09:54:31.4974652,-24.7144,-45.0125,0.0,1,-20.2,0.121
20230218,09:54:43.4506617,-24.6748,-44.9794,0.0,1,-43.3,0.722
20230218,09:55:29.2131333,-24.7027,-44.9936,0.0,1,-58.9,0.897
20230218,09:55:29.2516449,-24.7022,-44.9932,0.0,1,-30.7,0.709
20230218,09:56:25.8768348,-24.6976,-44.9716,0.0,1,18.8,0.741
20230218,09:56:28.8623328,-24.9563,-44.9106,0.0,1,-46.4,0.273
20230218,09:56:28.9552147,-24.9586,-44.908,0.0,1,-26.3,0.422
20230218,09:56:29.1810574,-24.9588,-44.9081,0.0,1,-21.4,0.53
20230218,09:57:17.3596652,-24.7015,-44.9829,0.0,1,-48.0,0.367
20230218,09:57:17.4736054,-24.5993,-45.082,0.0,1,-14.9,0.359
20230218,09:57:17.5364659,-24.6898,-44.9745,0.0,1,-28.1,0.388
20230218,09:57:17.6708949,-24.6898,-44.9748,0.0,1,-52.8,0.738
20230218,09:57:40.1520795,-24.6973,-44.9822,11.7,2,16.6,0.871
20230218,09:57:45.4291729,-24.6845,-44.9703,0.0,1,-19.6,0.778
20230218,09:57:45.5307418,-24.6863,-44.9686,0.0,1,-22.2,0.978
20230218,09:57:45.8195305,-24.6844,-44.9694,0.0,1,-17.1,0.712
20230218,09:57:57.9060343,-24.9962,-44.9279,0.0,1,-52.2,0.576
20230218,09:57:58.4634488,-25.0056,-44.9379,0.0,1,-28.3,1.551
20230218,09:58:15.1163580,-24.6816,-44.9694,0.0,1,-19.9,1.003
20230218,09:58:47.9928690,-24.6906,-44.9588,12.2,2,-40.4,0.19
20230218,09:58:48.0896447,-24.6881,-44.9711,0.0,1,-27.8,0.806
20230218,09:58:48.1396008,-24.688,-44.9703,0.0,1,-17.7,1.227
20230218,09:59:03.4783589,-24.6403,-45.0287,0.0,1,20.9,1.374
20230218,09:59:12.6038948,-24.9831,-44.8925,0.0,1,-78.6,0.647
20230218,09:59:12.6637070,-24.9782,-44.9219,0.0,1,-25.9,1.718
20230218,09:59:12.8017866,-24.9907,-44.8983,0.0,1,-17.7,0.576
20230218,09:59:50.9772227,-24.6536,-44.9605,0.0,1,-54.5,0.693
20230218,10:00:22.8135529,-24.9659,-44.9381,0.0,1,-34.7,0.79
20230218,10:00:24.0442866,-24.7138,-44.9787,0.0,1,-24.5,0.514
20230218,10:00:24.1057789,-24.7064,-44.9741,0.0,1,-30.9,1.167
20230218,10:00:43.3898439,-24.9627,-44.9334,0.0,1,-29.9,0.718
20230218,10:00:43.6226499,-24.9513,-44.9349,0.0,1,-17.5,1.206
20230218,10:01:00.4143081,-24.6851,-44.9679,0.0,1,-73.4,0.951
20230218,10:01:00.5019606,-24.6877,-44.9717,0.0,1,-29.8,1.031
20230218,10:01:31.3484736,-24.9757,-44.9277,0.0,1,-51.3,0.899
20230218,10:01:31.4399421,-24.9672,-44.9323,0.0,1,-23.9,0.428
20230218,10:01:31.5415968,-24.9698,-44.9298,0.0,1,-53.1,0.531
20230218,10:01:50.2428833,-24.7223,-44.912,0.0,1,20.0,0.417
20230218,10:02:03.2823873,-24.9609,-44.9301,0.0,1,-41.7,0.384
20230218,10:02:05.9709175,-24.6961,-44.9547,0.0,1,-24.6,0.971
20230218,10:02:06.0302131,-24.7027,-44.9589,0.0,1,-19.5,0.808
20230218,10:02:06.1595243,-24.7097,-44.9529,0.0,1,-33.1,1.136
20230218,10:02:06.3115414,-24.7106,-44.9505,0.0,1,-21.6,0.622
20230218,10:03:23.6934068,-24.7132,-44.9629,0.0,1,-55.4,0.722
20230218,10:03:23.7689915,-24.7117,-44.9195,0.0,1,-44.2,0.6
20230218,10:03:23.8141533,-24.7137,-44.9193,0.0,1,-33.7,1.031
20230218,10:03:23.8533422,-24.7129,-44.9213,0.0,1,-30.9,0.692
20230218,10:03:33.1152038,-24.969,-44.9239,0.0,1,-44.5,0.703
20230218,10:04:39.7917384,-24.9733,-44.9471,0.0,1,-118.0,0.571
20230218,10:04:42.8362929,-24.7067,-44.9576,0.0,1,-45.4,0.743
20230218,10:04:43.0323271,-24.7065,-44.9536,0.0,1,-22.2,0.693
20230218,10:04:58.7962399,-24.9306,-44.9145,9.7,2,22.0,0.297
20230218,10:05:03.6000587,-24.6898,-44.9708,0.0,1,20.7,0.883
20230218,10:05:24.8645385,-24.7064,-44.9626,0.0,1,-34.1,0.829
20230218,10:05:29.2388213,-24.9862,-44.9408,0.0,1,-90.6,0.519
20230218,10:05:29.2758741,-25.309,-44.7547,0.0,1,21.9,2.981
20230218,10:05:29.2785846,-24.9723,-44.9192,0.0,1,-28.5,0.388
20230218,10:05:29.4626878,-25.0005,-44.9546,0.0,1,-18.9,0.563
20230218,10:05:45.0121974,-24.7044,-44.9361,0.0,1,-39.6,0.603
20230218,10:06:26.0672349,-24.6891,-44.9217,0.0,1,-70.0,0.581
20230218,10:06:26.1200049,-24.6846,-44.9247,0.0,1,-23.0,0.491
20230218,10:06:47.0131442,-24.7148,-44.9712,10.7,2,-65.9,0.379
20230218,10:06:47.0523265,-24.7072,-44.9761,0.0,1,-36.4,0.873
20230218,10:06:47.0924953,-24.7085,-44.9749,0.0,1,-47.8,0.886
20230218,10:06:47.1254053,-24.7089,-44.975,0.0,1,-48.8,0.893
20230218,10:06:51.3559864,-25.0962,-44.9816,0.0,1,-34.1,0.794
20230218,10:06:51.4698156,-25.0927,-44.9852,0.0,1,-22.3,0.514
20230218,10:06:51.5915118,-25.0949,-44.9837,0.0,1,-21.4,0.699
20230218,10:07:03.4201449,-24.7003,-44.9161,12.7,2,-33.7,0.637
20230218,10:07:03.4865388,-24.6897,-44.9229,0.0,1,-21.6,0.907
20230218,10:07:03.5615713,-24.6895,-44.9223,0.0,1,-59.0,0.747
20230218,10:07:04.0480860,-24.682,-44.9679,0.0,1,-34.0,1.15
20230218,10:07:12.6032485,-24.9771,-44.9078,8.0,2,19.0,0.115
20230218,10:07:18.4340344,-24.9613,-44.9002,0.0,1,-60.8,0.799
20230218,10:07:18.4825933,-24.96,-44.9028,0.0,1,-60.4,0.804
20230218,10:07:18.5417265,-24.9611,-44.9039,0.0,1,-86.5,0.461
20230218,10:07:18.6259680,-24.9585,-44.9044,6.3,2,-26.0,0.178
20230218,10:07:54.8073255,-24.6839,-44.9577,0.0,1,18.2,0.655
20230218,10:08:10.3209396,-24.972,-44.9353,0.0,1,-106.3,1.032
20230218,10:08:10.3572880,-24.9703,-44.937,0.0,1,-99.6,1.001
20230218,10:08:10.4264514,-24.9797,-44.9377,0.0,1,-30.3,1.791
20230218,10:08:25.9042242,-24.7082,-44.9698,0.0,1,-25.6,1.127
20230218,10:08:26.0025758,-24.7169,-44.9612,0.0,1,-20.4,1.742
20230218,10:08:26.0474750,-24.7124,-44.963,0.0,1,-29.0,1.143
20230218,10:08:43.8393070,-24.9412,-44.8878,0.0,1,-65.6,0.533
20230218,10:08:43.9551922,-24.954,-44.9165,8.3,2,-21.0,0.056
20230218,10:09:01.1447533,-24.7025,-44.9261,0.0,1,-132.0,0.614
20230218,10:09:01.1674578,-24.7266,-44.9189,0.0,1,21.3,0.124
20230218,10:09:01.2841233,-24.6952,-44.9345,0.0,1,-24.8,0.472
20230218,10:09:01.3223876,-24.6941,-44.9362,8.8,2,-27.9,0.13
20230218,10:09:01.3487829,-24.689,-44.9412,9.7,2,-17.4,0.213
20230218,10:09:01.3679882,-24.6921,-44.9356,4.4,2,-19.9,0.054
20230218,10:09:01.4102300,-24.6764,-44.9499,0.0,1,-22.2,0.546
20230218,10:09:01.6302731,-24.6919,-44.9354,0.0,1,-33.6,0.346
20230218,10:09:42.2564477,-24.6915,-44.9485,10.4,2,31.1,0.078
20230218,10:09:52.8893458,-24.952,-44.892,0.0,1,-74.6,0.859
20230218,10:09:53.1050873,-24.9706,-44.905,0.0,1,-37.6,0.624
20230218,10:09:53.1529192,-24.8278,-45.0215,0.0,1,-19.5,0.278
20230218,10:10:19.7136944,-25.0831,-44.9058,0.0,1,-29.3,0.948
20230218,10:10:19.7775551,-24.6927,-44.9647,8.1,2,23.1,0.318
20230218,10:10:20.3468041,-25.1244,-44.9825,0.0,1,-30.8,0.274
20230218,10:10:44.9811260,-24.7093,-44.9409,0.0,1,-85.3,0.622
20230218,10:10:45.1284504,-24.6997,-44.9517,0.0,1,-32.9,0.475
20230218,10:10:45.1960717,-24.7064,-44.9465,0.0,1,-23.5,1.072
20230218,10:11:46.7209331,-24.9564,-44.903,0.0,1,-89.2,0.722
20230218,10:11:48.7482231,-24.706,-44.9754,10.2,2,44.4,0.313
20230218,10:12:20.9476230,-24.6727,-44.9427,0.0,1,-81.2,1.293
20230218,10:12:21.0716515,-24.6947,-44.9226,0.0,1,-32.4,0.335
20230218,10:12:21.2799551,-24.6952,-44.9225,0.0,1,-40.1,0.745
20230218,10:12:21.4773411,-24.6981,-44.9184,0.0,1,-36.4,0.947
20230218,10:12:21.4989297,-24.6967,-44.9199,0.0,1,-25.1,0.652
20230218,10:13:33.5954366,-24.7206,-44.9298,0.0,1,-69.6,0.752
20230218,10:13:33.6839383,-24.7267,-44.9367,0.0,1,-18.2,0.776
20230218,10:13:35.6486395,-24.9473,-44.9523,0.0,1,-66.8,1.361
20230218,10:13:35.6689771,-24.9817,-44.9322,0.0,1,-20.6,0.926
20230218,10:13:35.7161727,-24.9749,-44.9371,0.0,1,-34.5,0.629
20230218,10:14:06.7875405,-24.7049,-44.9192,0.0,1,-25.0,1.664
20230218,10:14:06.8712566,-24.7273,-44.938,8.3,2,-27.5,0.229
20230218,10:14:51.2886531,-24.5692,-45.0992,0.0,1,-69.9,1.901
